,index,ident,year,country,year1,countryyear,country3,year11,gdpg,gdp,bb,infl,sacw,govc,ethnf,assas,icrge,m2_1,ssa,easia,lpop,egypt,centam,frz,arms_1,dn1900,eda,beda,meda,wbeda,popdep,lgdp,bb100,infl100,ethnf100,ethnfassas,year2,year3,year4,year5,year6,year7,yearid,policy,edapolicy,eda2policy,gambia6,lgdp2
135,591.0,85.0,3.0,"KOREA, REPUBLIC OF",1974-77,KOR3,KOR,7.0,8.032755605910147,2236.0,-1.8124318875514251,17.060337777348288,1.0,10.740328348965596,0.0,0.25,6.360938,34.11479230668701,0.0,1.0,17.38565715047995,0.0,0.0,0.0,8.825,0.0,0.20453491348633054,0.18063124362678384,0.023903669859546693,0.003268491499510004,69.57362499999999,7.71244383427499,-0.018124318875514252,0.1706033777734829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0720218668995543,0.628335726774416,0.12851659351617578,0.0,7.426549072397305
136,592.0,85.0,4.0,"KOREA, REPUBLIC OF",1978-81,KOR4,KOR,8.0,4.522526498173596,3083.0,-2.113757866092789,18.714147909575995,1.0,10.926416008540478,0.0,0.25,6.360938,31.452744714565394,0.0,1.0,17.4482679727813,0.0,0.0,0.0,2.75,0.0,0.11456295237696505,0.10335463612130069,0.011208316255664366,0.0022537033892024985,61.70655000000001,8.03365842788615,-0.021137578660927893,0.18714147909575995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0282745149717485,0.3469280690430854,0.039745103852015434,0.0,7.426549072397305
137,593.0,85.0,5.0,"KOREA, REPUBLIC OF",1982-85,KOR5,KOR,1.0,6.651887898381315,3395.0,-1.5813022377042907,3.7542409200272076,1.0,10.614076670206495,0.0,0.0,6.360938,32.520341347530476,0.0,1.0,17.504059957616228,0.0,0.0,0.0,2.45,0.0,0.07288400731083482,0.07720364320138336,-0.004319635890548531,-0.020244743290869782,54.576049999999995,8.130059039992796,-0.015813022377042907,0.037542409200272076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.273872570374425,0.23861295235391117,0.01739106816382234,0.0,7.426549072397305
138,594.0,85.0,6.0,"KOREA, REPUBLIC OF",1986-89,KOR6,KOR,2.0,8.789623231514154,4622.0,0.5091325241776137,4.540683382019117,1.0,9.96043016153926,0.0,0.0,6.360938,35.166313868795044,0.0,1.0,17.549060392054866,0.0,0.0,0.0,1.55,0.0,0.030653168364207308,0.04060560970917569,-0.009952441344968378,-0.013562581010180694,48.18395,8.438582790834326,0.005091325241776137,0.04540683382019117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.405967735052625,0.10440370242562594,0.003200304268299311,0.0,7.426549072397305
139,595.0,85.0,7.0,"KOREA, REPUBLIC OF",1990-93,KOR7,KOR,3.0,6.117753521257363,6673.0,-0.5360913343706097,6.965457978914968,1.0,10.505997278183914,0.0,0.0,6.360938,36.83289013905808,0.0,1.0,17.58823184010021,0.0,0.0,0.0,1.45,0.0,0.05303424922891393,0.054256007615418635,-0.001221758386504696,-0.002229793018218353,43.565799999999996,8.805824812903607,-0.005360913343706098,0.06965457978914968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.3005218732507173,0.1750406996114604,0.009283152088397648,0.0,7.426549072397305
140,667.0,96.0,2.0,MADAGASCAR,1970-73,MDG2,MDG,3.0,-1.1891399861074792,1146.0,-2.0146047131972504,4.873537646164083,0.0,13.454092119725136,6.0,0.0,4.666667,20.673899839426817,1.0,0.0,15.781058404749247,0.0,0.0,0.0,0.333,0.0,1.8871268637036798,1.2843756595856157,0.602751204118064,0.06355128865239101,89.120175,7.044032897274685,-0.020146047131972503,0.04873537646164083,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0719643522581574,2.0229327260790835,3.8175306908491553,0.0,7.044032897274685
141,668.0,96.0,3.0,MADAGASCAR,1974-77,MDG3,MDG,4.0,-2.1541911633139232,1014.0,-1.9575725666842168,8.942267836394658,0.0,11.06853598539382,6.0,0.0,4.666667,22.68474891902197,1.0,0.0,15.88500971250939,0.0,0.0,0.0,0.0,0.0,1.774603827498316,1.160706904901045,0.6138969225972711,0.17892945140969702,90.871225,6.921658184151129,-0.019575725666842167,0.08942267836394657,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.018984099643399,1.8082930833871014,3.2090038270174817,0.0,7.044032897274685
142,671.0,96.0,6.0,MADAGASCAR,1986-89,MDG6,MDG,7.0,-0.4948755923698922,730.0,-3.829083565358302,14.981133948704183,0.0,7.446352922942384,6.0,0.0,4.666667,17.672675796292225,1.0,0.0,16.19424617853187,0.0,0.0,0.0,6.925,0.0,3.3671471119971335,1.5769647254461463,1.7901823865509865,0.7939393750911926,94.785725,6.593044534142437,-0.03829083565358302,0.14981133948704184,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.8064509924411807,2.7154391301655436,9.143283024940919,0.0,7.044032897274685
143,672.0,96.0,7.0,MADAGASCAR,1990-93,MDG7,MDG,8.0,-3.1098098299766175,675.0,-4.235497199762692,10.618431541194063,0.0,6.96041572323582,6.0,0.25,4.666667,16.448927525983972,1.0,0.0,16.316536589632157,0.0,0.0,0.0,6.8,0.0,3.785275951195481,2.2762023411606123,1.509073610034869,0.48248751786544797,95.9503,6.51471269087253,-0.042354971997626924,0.10618431541194064,0.06,0.015,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.8396260489851177,3.178216291220645,12.0304256948552,0.0,7.044032897274685
144,676.0,97.0,4.0,MALAWI,1978-81,MWI4,MWI,4.0,-1.0015428971384077,544.0,-11.59960765417171,11.16722336269902,0.0,18.222686208333794,62.0,0.0,4.471354,22.526060070246416,1.0,0.0,15.621209092128325,0.0,0.0,0.0,0.0,0.0,4.368649468091213,2.9953180202546243,1.3733314478365888,0.43897762345870667,98.76095,6.298949246855942,-0.11599607654171709,0.11167223362699019,0.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.3278801396827241,1.4323933978226053,6.257624655495091,0.0,6.0867747269123065
145,677.0,97.0,5.0,MALAWI,1982-85,MWI5,MWI,5.0,-0.477158278426959,495.0,-7.061265947451992,12.572424923810633,0.0,16.825333555043095,62.0,0.25,4.471354,20.391719590253388,1.0,0.0,15.749092887893903,0.0,0.0,0.0,2.2,0.0,3.4780363089808675,1.681030927145677,1.7970053818351903,0.9974521160281435,98.56307499999998,6.20455776256869,-0.07061265947451992,0.12572424923810632,0.62,0.155,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.6188837875220995,2.152500284041462,7.486474142987836,0.0,6.0867747269123065
146,678.0,97.0,6.0,MALAWI,1986-89,MWI6,MWI,6.0,-1.8180311596762477,502.0,-6.884987874523482,19.132225563893222,0.0,18.131677487518914,62.0,0.0,4.471354,21.270201342173646,1.0,0.0,15.926046130585762,0.0,0.0,0.0,0.9,0.0,6.556146854155892,3.2530385339471257,3.3031083202087657,1.192081693241673,98.607075,6.218600119691729,-0.06884987874523482,0.1913222556389322,0.62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.5392387608251894,3.535328505422987,23.178132859236566,0.0,6.0867747269123065
147,679.0,97.0,7.0,MALAWI,1990-93,MWI7,MWI,7.0,-1.0903571577691507,519.0,-1.6049626225369336,15.360831411644792,0.0,16.21067790259784,62.0,0.0,4.471354,23.02898855446789,1.0,0.0,16.108503038616256,0.0,0.0,0.0,2.25,0.0,8.185467376265333,3.1926724282360692,4.992794948029264,1.3359300094219162,98.547625,6.251903883165888,-0.016049626225369335,0.15360831411644793,0.62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.9533835966874235,7.80389032775141,63.87848968576174,0.0,6.0867747269123065
148,681.0,98.0,2.0,MALAYSIA,1970-73,MYS2,MYS,1.0,5.4419176257286095,2154.0,-6.282761201369573,4.161679181541489,1.0,16.942663126665362,72.0,0.0,6.9,30.57252923902845,0.0,1.0,16.23684488636003,0.0,0.0,0.0,1.2,1.0,0.2587463791358878,0.2114985525402019,0.04724782659568588,-0.0011214244943674831,89.943175,7.675081857716334,-0.06282761201369573,0.04161679181541489,0.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.946361391464958,0.762360341667334,0.197257978003221,0.0,7.675081857716334
149,682.0,98.0,3.0,MALAYSIA,1974-77,MYS3,MYS,2.0,4.444623644786949,2791.0,-7.211639254882465,6.91194983412613,1.0,16.357112156795914,72.0,0.25,6.9,37.68825179787737,0.0,1.0,16.333319927427983,0.0,0.0,0.0,1.425,1.0,0.17532487128696317,0.16872922038442162,0.006595650902541537,-0.009221809454185617,83.4769,7.934155233536322,-0.07211639254882465,0.0691194983412613,0.72,0.18,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.844328704762345,0.4986815640602728,0.0874312810320488,0.0,7.675081857716334
150,683.0,98.0,4.0,MALAYSIA,1978-81,MYS4,MYS,3.0,4.990432739999218,3239.0,-12.005664989870057,6.01361877477562,1.0,16.16133108491163,72.0,0.0,6.9,43.58296575235574,0.0,1.0,16.42672307989545,0.0,0.0,0.0,1.275,1.0,0.15178716374204135,0.12315721642319416,0.02862994731884717,-0.004570828664483858,77.1427,8.08301991917133,-0.12005664989870057,0.0601361877477562,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.5287370300770116,0.3838298216448627,0.0582604399870873,0.0,7.675081857716334
151,684.0,98.0,5.0,MALAYSIA,1982-85,MYS5,MYS,4.0,2.084284042111717,4171.0,-11.810623750828555,3.36556608537113,1.0,16.030991303250943,72.0,0.0,6.9,50.168164625629274,0.0,1.0,16.52536579567395,0.0,0.0,0.0,1.475,1.0,0.22293930986253663,0.19482552963601857,0.02811378022651803,-0.0006449477498963931,71.0951,8.335911094196945,-0.11810623750828554,0.0336556608537113,0.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.579109497929429,0.5749848915283002,0.12818673489870475,0.0,7.675081857716334
152,685.0,98.0,6.0,MALAYSIA,1986-89,MYS6,MYS,5.0,3.253279221812644,3869.0,-6.9053291776707395,1.5806571347106058,1.0,15.252553486933321,72.0,0.0,6.9,59.92444961649705,0.0,1.0,16.62534237810703,0.0,0.0,0.0,2.375,1.0,0.22670441565244118,0.21757060093662905,0.009133814715812094,-0.011413515778440696,,8.260751354700513,-0.0690532917767074,0.015806571347106058,0.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.939831366519476,0.6664727520635154,0.15109231580483357,0.0,7.675081857716334
153,686.0,98.0,7.0,MALAYSIA,1990-93,MYS7,MYS,6.0,5.894737477670686,5124.0,-4.660508397813623,3.745675038520413,1.0,10.99449437099929,72.0,0.0,6.9,70.08711967901985,0.0,1.0,16.725318590654684,0.0,0.0,0.0,0.425,1.0,0.17089993884149784,0.1667503805875661,0.004149558253931711,-0.009276479563925586,68.6395,8.541690663016626,-0.04660508397813623,0.03745675038520413,0.72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0632206665911115,0.5235042245784333,0.08946683996371999,0.0,7.675081857716334
154,699.0,100.0,6.0,MALI,1986-89,MLI6,MLI,3.0,4.643915798563958,550.0,-6.029054126480229,-0.0767332010302546,0.5,13.596093550126067,78.0,0.0,3.0,20.26594716462605,1.0,0.0,15.881455174554054,0.0,0.0,1.0,5.525,0.0,7.649373233369122,4.87576214839526,2.773611084973863,0.8200051038871661,97.48010000000001,6.309918278226516,-0.060290541264802294,-0.000767332010302546,0.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.944684036579392,14.87561401677062,113.78912368981571,0.0,6.037870919922137
155,723.0,104.0,2.0,MEXICO,1970-73,MEX2,MEX,3.0,3.7077997339723723,3987.0,-2.4392598295717858,6.615402138193394,0.0,7.339944466325404,30.0,0.25,5.414063,16.702167435307626,0.0,0.0,17.783467672521564,0.0,0.0,0.0,0.067,1.0,0.023158152917256734,0.007413440662619055,0.01574471225463768,-0.0026964974842346202,101.66475,8.290794347381356,-0.024392598295717858,0.06615402138193394,0.3,0.075,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.018544050452157,0.02358759887333311,0.0005462452216595608,0.0,8.290794347381356
156,724.0,104.0,3.0,MEXICO,1974-77,MEX3,MEX,4.0,1.8405012255041209,4782.0,-3.351450786698386,18.88595879709814,0.0,9.32891603829208,30.0,0.0,5.414063,16.205945898201485,0.0,0.0,17.903145158661275,0.0,0.0,0.0,0.125,1.0,0.012556349540978253,0.009833111784257755,0.0027232377567205,-0.004514957347841015,99.684975,8.47261414801827,-0.03351450786698386,0.1888595879709814,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.7845523809000259,0.009851113927787435,0.00012369402984529823,0.0,8.290794347381356
157,725.0,104.0,4.0,MEXICO,1978-81,MEX4,MEX,5.0,5.757043959704089,5208.0,-3.765557810347489,20.20550101410736,0.0,10.170372658738875,30.0,0.25,5.414063,19.175591641775757,0.0,0.0,18.007860906002346,0.0,0.0,0.0,0.2,1.0,0.021966912945811934,0.01499435976501233,0.0069725531807996064,0.00020097650787009096,93.377625,8.557951183888406,-0.03765557810347489,0.20205501014107358,0.3,0.075,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.7377584993036823,0.016206276729236843,0.0003560018700868835,0.0,8.290794347381356
158,726.0,104.0,5.0,MEXICO,1982-85,MEX5,MEX,6.0,-2.050722931086102,5942.0,-8.732439172959397,53.125889274300974,0.0,9.449917765425923,30.0,0.25,5.414063,30.408433213723242,0.0,0.0,18.10465612265626,0.0,0.0,0.0,0.125,1.0,0.030277109365894384,0.030519174861717045,-0.00024206549582265363,-0.0051916584169309134,85.32917499999999,8.689801056022553,-0.08732439172959397,0.5312588927430097,0.3,0.075,0.0,0.0,0.0,1.0,0.0,0.0,4.0,-0.06247789415521776,-0.0018916500342883017,-5.727369497014477e-05,0.0,8.290794347381356
159,727.0,104.0,6.0,MEXICO,1986-89,MEX6,MEX,7.0,-1.5747677466692922,5283.0,-10.486967257450988,60.16506112347886,1.0,8.722158593587706,30.0,0.5,5.414063,28.141549432452077,0.0,0.0,18.196505410534023,0.0,0.0,0.0,0.575,1.0,0.0017184480338286426,0.019285128055683626,-0.017566680021854984,-0.018703870112956256,77.121,8.572249397164315,-0.10486967257450988,0.6016506112347886,0.3,0.15,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.8756114046723469,0.003223140730585773,5.538799851228136e-06,0.0,8.290794347381356
160,728.0,104.0,7.0,MEXICO,1990-93,MEX7,MEX,8.0,0.7187294730415905,5827.0,-0.27970135887042696,16.944004016466142,1.0,9.446661276699961,30.0,0.75,5.414063,20.907749491175053,0.0,0.0,18.283916416736243,0.0,0.0,0.0,0.925,1.0,0.004676946158452905,0.019530807507903283,-0.014853861349450376,-0.01500616155088461,70.591275,8.670257567143075,-0.0027970135887042695,0.1694400401646614,0.3,0.22499999999999998,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.1785637106319093,0.01486597133583772,6.952734753081722e-05,0.0,8.290794347381356
161,737.0,106.0,2.0,MOROCCO,1970-73,MAR2,MAR,1.0,1.472745965318678,1342.0,-2.994173372643824,3.2589464205420526,0.0,12.096611689201813,53.0,0.25,4.303125,31.536256820246813,0.0,0.0,16.581139177284836,0.0,0.0,0.0,3.233,0.0,1.0433664309463964,0.9543475653443151,0.08901886560208126,-0.0008937582883541082,106.04674999999999,7.201916317531627,-0.02994173372643824,0.032589464205420526,0.53,0.1325,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.027486154526216,1.0720445618948555,1.1185353083597285,0.0,7.201916317531627
162,738.0,106.0,3.0,MOROCCO,1974-77,MAR3,MAR,2.0,4.380879756632838,1433.0,-11.539186972621335,10.955006574311454,0.0,17.834140178301023,53.0,0.0,4.303125,33.31029916327367,0.0,0.0,16.677721438843744,0.0,0.0,0.0,0.625,0.0,0.8701967470968377,0.799855693344579,0.07034105375225852,0.00249997856262362,101.4451,7.267525427828172,-0.11539186972621335,0.10955006574311454,0.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.3349828958099361,0.2915010262668853,0.2536632448328334,0.0,7.201916317531627
163,739.0,106.0,4.0,MOROCCO,1978-81,MAR4,MAR,3.0,1.021591881999262,1819.0,-10.813618483050558,9.509614436128954,0.0,19.88446465235754,53.0,0.0,4.303125,39.06632097612939,0.0,0.0,16.769097044504573,0.0,0.0,0.0,5.05,0.0,1.1434055697660124,0.9693247914843885,0.174080778281624,-0.004853988964439915,91.30709999999999,7.506042178518122,-0.10813618483050558,0.09509614436128955,0.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.40485579732655763,0.46291437361524584,0.5292988731164169,0.0,7.201916317531627
164,740.0,106.0,5.0,MOROCCO,1982-85,MAR5,MAR,4.0,2.332104978677796,1954.0,-8.121228822274528,8.802209847173614,0.5,16.61709358943004,53.0,0.0,4.303125,42.80259330417999,0.0,0.0,16.863014261580734,0.0,0.0,0.0,10.925,0.0,1.0091470704878347,0.8728708446708944,0.13627622581694027,-0.016574169185286522,84.870225,7.577633832602728,-0.08121228822274527,0.08802209847173614,0.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.6773399516839438,1.6926826984540582,1.7081657864103557,0.0,7.201916317531627
165,741.0,106.0,6.0,MOROCCO,1986-89,MAR6,MAR,5.0,2.1315543556248873,2104.0,-5.123124033496769,4.116760688066323,1.0,15.533501428255587,53.0,0.0,4.303125,44.097265920549034,0.0,0.0,16.953067861654887,0.0,0.0,0.0,5.875,0.0,0.5546177980807072,0.5359281875006162,0.018689610580090953,-0.060710511876954046,78.477575,7.651595573857601,-0.05123124033496769,0.04116760688066323,0.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0263665520794287,1.6784767532993947,0.9309130810445647,0.0,7.201916317531627
166,742.0,106.0,7.0,MOROCCO,1990-93,MAR7,MAR,6.0,-0.8759910272114091,2151.0,-1.9126831729097726,6.2496820637875095,1.0,16.464486575232012,53.0,0.0,4.303125,46.135606629001714,0.0,0.0,17.039445563568407,0.0,0.0,0.0,4.725,0.0,1.0248581164389932,0.8678362293272478,0.1570218871117453,-0.03701326967020263,72.08200000000001,7.67368812926773,-0.019126831729097727,0.062496820637875095,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.216301281816926,3.296252473583214,3.3781911013838646,0.0,7.201916317531627
167,786.0,113.0,2.0,NICARAGUA,1970-73,NIC2,NIC,2.0,-0.38509951931340325,2359.0,-2.5531101259607927,23.917209850466215,0.0,9.265441733657747,18.0,0.0,2.999479,15.515095848360355,0.0,0.0,14.58895349110227,0.0,1.0,0.0,0.0,0.0,0.42765974715054916,0.34511913695885127,0.08254061019169795,0.0022406878732259793,103.06549999999999,7.765993079407675,-0.025531101259607926,0.23917209850466215,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7688578844005857,0.3288095684374606,0.1406186168986456,0.0,7.765993079407675
168,787.0,113.0,3.0,NICARAGUA,1974-77,NIC3,NIC,3.0,3.553459930182612,2629.0,-5.6324527836563805,8.331464440982916,0.0,8.987712280443578,18.0,0.0,2.999479,18.717859505995623,0.0,0.0,14.715822303102687,0.0,1.0,0.0,0.0,0.0,0.5230825062751966,0.2711012583166071,0.25198124795858945,0.0592244173559376,102.18725000000002,7.874358824729881,-0.056324527836563804,0.08331464440982916,0.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.7759780689022269,0.405900553095964,0.21231947861192535,0.0,7.765993079407675
169,788.0,113.0,4.0,NICARAGUA,1978-81,NIC4,NIC,4.0,-10.261227175071896,2459.0,-7.761416247669499,23.8565184024373,0.0,17.979253495971783,18.0,1.25,2.999479,19.594980738425015,0.0,0.0,14.831837556805716,0.0,1.0,0.0,0.325,0.0,2.072741330213523,1.2112989730784003,0.8614423571351224,0.1177436014492419,100.9085,7.807510042216193,-0.07761416247669499,0.238565184024373,0.18,0.22499999999999998,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.4131978453662275,0.8564522516457559,1.775203979340591,0.0,7.765993079407675
170,789.0,113.0,5.0,NICARAGUA,1982-85,NIC5,NIC,5.0,-3.488439503208074,1839.0,-18.961641218928897,48.92312832688632,0.0,31.487344306960786,18.0,0.0,2.999479,27.32080176023136,0.0,0.0,14.945634433504935,0.0,1.0,0.0,5.3,0.0,3.1198366067364356,2.484542569298491,0.6352940374379443,-0.004413453895773532,101.40525,7.516977224604321,-0.18961641218928896,0.4892312832688632,0.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,-0.7039088139482151,-2.1960804855600684,-6.8514122901898284,0.0,7.765993079407675
171,790.0,113.0,6.0,NICARAGUA,1986-89,NIC6,NIC,6.0,-6.711070732794422,1729.0,-15.109853034696465,322.2837898487495,0.0,32.12180517423367,18.0,0.0,2.999479,56.44696428721733,0.0,0.0,15.052930710831262,0.0,1.0,0.0,30.875,0.0,4.27373866177608,3.6162733030972434,0.6574653586788359,0.0,102.74050000000001,7.455298485683291,-0.15109853034696466,3.2228378984874952,0.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,-4.262054649342371,-18.214907733496986,-77.84575540133017,0.0,7.765993079407675
172,791.0,113.0,7.0,NICARAGUA,1990-93,NIC7,NIC,7.0,-3.4294274567076677,1294.0,-46.64667337211231,203.57254197152452,0.75,22.304164623648347,18.0,0.5,2.999479,53.82139508767504,0.0,0.0,15.174445926735654,0.0,1.0,0.0,67.375,0.0,8.4513627202079,6.731753662673889,1.7196090575340124,0.4251549656521099,101.487075,7.165493475060845,-0.46646673372112313,2.035725419715245,0.18,0.09,0.0,0.0,0.0,0.0,0.0,1.0,6.0,-3.1436217871165777,-26.56788797807038,-224.53485801252367,0.0,7.765993079407675
173,794.0,114.0,3.0,NIGER,1974-77,NER3,NER,2.0,-0.052162306633496414,702.0,-1.903890308980223,13.525400694877888,0.0,11.566593020992077,73.0,0.0,5.833333,10.113615508732611,1.0,0.0,15.395502666772247,0.0,0.0,1.0,0.0,0.0,5.896053667818973,3.731999916632099,2.164053751186873,0.1282956992029,95.538525,6.553933404025811,-0.01903890308980223,0.13525400694877887,0.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.958582786315355,5.651855553162779,33.32364366420843,0.0,6.690842277418564
174,795.0,114.0,4.0,NIGER,1978-81,NER4,NER,3.0,2.9791250258064395,643.0,-3.519208071139748,11.767688374197395,0.0,11.061118282180304,73.0,0.0,5.833333,12.616033740651364,1.0,0.0,15.52116551160684,0.0,0.0,1.0,0.625,0.0,4.866395359979338,3.2434852155484744,1.6229101444308633,0.26040742581343446,96.763375,6.466144724237619,-0.03519208071139748,0.11767688374197395,0.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.8725885099085053,4.246360675790035,20.664469889463348,0.0,6.690842277418564
175,800.0,115.0,2.0,NIGERIA,1970-73,NGA2,NGA,8.0,6.633381251475479,767.0,0.6639946541154845,9.097873321010802,0.0,9.125057499014352,87.0,0.0,3.084896,16.27459125163513,1.0,0.0,17.86380507346387,0.0,0.0,0.0,4.1,0.0,0.37386681385374165,0.3084442652255166,0.06542254862822511,-0.010814235320283477,91.359225,6.642486801367256,0.006639946541154846,0.09097873321010802,0.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.196254886747817,0.4472400030653749,0.1672081949739894,0.0,6.642486801367256
176,801.0,115.0,3.0,NIGERIA,1974-77,NGA3,NGA,1.0,2.818611306453822,1192.0,2.3387907926358937,18.953364631836898,0.0,11.59102664824566,87.0,0.25,3.084896,14.991986996835823,1.0,0.0,17.9695314493782,0.0,0.0,0.0,0.75,0.0,0.10674895102360127,0.08925693240293268,0.0174920186206686,-0.004593640028147717,89.861225,7.083387847625295,0.023387907926358937,0.18953364631836897,0.87,0.2175,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.1731070295111419,0.12522794483872726,0.013367951750375537,0.0,6.642486801367256
177,802.0,115.0,4.0,NIGERIA,1978-81,NGA4,NGA,2.0,-4.033956740282085,1513.0,8.66701551391394,14.783278949908373,0.0,13.774823232191856,87.0,0.0,3.084896,20.83450388887973,1.0,0.0,18.07949803043417,0.0,0.0,0.0,0.685,0.0,0.053014673737859126,0.03480366755857886,0.018211006179280263,-0.0012433861158854585,88.70887499999999,7.321849713788356,0.0866701551391394,0.14783278949908374,0.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.6645751455845301,0.08824690825531323,0.004678381049530217,0.0,6.642486801367256
178,803.0,115.0,5.0,NIGERIA,1982-85,NGA5,NGA,3.0,-2.392231728156413,1419.0,-7.592904832016209,17.20235281771385,0.0,16.242171129934178,87.0,0.0,3.084896,25.49858213705667,1.0,0.0,18.192880743185093,0.0,0.0,0.0,1.025,0.0,0.04850141239744109,0.04099060557306447,0.007510806824376616,-0.012739086508850424,89.9656,7.257707677160043,-0.07592904832016209,0.1720235281771385,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.5177630099745967,0.025112237270918318,0.0012179789760992,0.0,6.642486801367256
179,804.0,115.0,6.0,NIGERIA,1986-89,NGA6,NGA,4.0,0.32146506140404707,973.0,-7.963543128423136,25.15592921513232,0.0,12.079157838446816,87.0,0.0,3.084896,32.74733490958567,1.0,0.0,18.308850455487907,0.0,0.0,0.0,3.4,0.0,0.08897877935133629,0.09744770509484553,-0.008468925743509229,-0.03701899192955112,91.577275,6.880384082186005,-0.07963543128423135,0.2515592921513232,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.3811954576885145,0.03391830651939798,0.0030180095117605036,0.0,6.642486801367256
180,805.0,115.0,7.0,NIGERIA,1990-93,NGA7,NGA,5.0,1.3122620247286276,995.0,-11.050924737952116,25.35475531988174,0.0,14.92590916649474,87.0,0.0,3.084896,26.14544928742421,1.0,0.0,18.425761315961804,0.0,0.0,0.0,4.025,0.0,0.15458738499246802,0.09677083098251306,0.05781655400995498,-0.004070311520264931,92.811825,6.902742737158593,-0.11050924737952116,0.2535475531988174,0.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.16708443851097515,0.025829146422346464,0.003992860202018101,0.0,6.642486801367256
181,821.0,118.0,2.0,PAKISTAN,1970-73,PAK2,PAK,5.0,2.0835939206750975,1029.0,-6.48221754227701,8.91134593411158,0.0,11.03022180833167,64.0,0.5,4.109375,38.42134613981516,0.0,0.0,18.03973835595488,0.0,0.0,0.0,6.2,0.0,0.8170574985516099,0.6764038204007823,0.14065367815082785,0.07218721681625344,96.65447499999999,6.9363427358340495,-0.0648221754227701,0.0891134593411158,0.64,0.32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7097044639955115,0.5798693540630837,0.47378660391752103,0.0,6.9363427358340495
182,822.0,118.0,3.0,PAKISTAN,1974-77,PAK3,PAK,6.0,1.4997599581108467,934.0,-8.451553634706116,14.796200303522,0.0,10.624748588743293,64.0,0.5,4.109375,47.181717596965996,0.0,0.0,18.14327238240402,0.0,0.0,0.0,11.325,0.0,1.0553657042060598,0.8291269803464628,0.22623872385959692,0.09596029632292222,93.4569,6.839476438228843,-0.08451553634706116,0.14796200303522,0.64,0.32,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.49262843650088606,0.5199031567996878,0.5486879611948561,0.0,6.9363427358340495
